frame,args,prf Extensions,prf Tight,prf Rejected Arguments,prf Implicit Conflicts,prf Implicit Conflicts not Rejected,sem Extensions,sem Tight,sem Rejected Arguments,sem Implicit Conflicts,sem Implicit Conflicts not Rejected
exp2b/WS_4_0.66/WS_4_0.66_63.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_12.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.66/WS_4_0.66_29.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2b/WS_4_0.66/WS_4_0.66_133.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_42.apx,	50,2,True,29,930,7,2,True,29,930,7
exp2b/WS_4_0.66/WS_4_0.66_111.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_118.apx,	50,1,True,39,1070,0,1,True,39,1070,0
exp2b/WS_4_0.66/WS_4_0.66_57.apx,	50,2,True,24,872,52,2,True,24,872,52
exp2b/WS_4_0.66/WS_4_0.66_91.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_129.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_138.apx,	50,1,True,42,1097,0,1,True,42,1097,0
exp2b/WS_4_0.66/WS_4_0.66_38.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_59.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_101.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2b/WS_4_0.66/WS_4_0.66_84.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2b/WS_4_0.66/WS_4_0.66_141.apx,	50,1,True,41,1089,0,1,True,41,1089,0
exp2b/WS_4_0.66/WS_4_0.66_66.apx,	50,2,True,23,822,33,2,True,23,822,33
exp2b/WS_4_0.66/WS_4_0.66_140.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.66/WS_4_0.66_54.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_15.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_143.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.66/WS_4_0.66_16.apx,	50,1,True,40,1080,0,1,True,40,1080,0
exp2b/WS_4_0.66/WS_4_0.66_130.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2b/WS_4_0.66/WS_4_0.66_109.apx,	50,1,True,28,894,0,1,True,28,894,0
exp2b/WS_4_0.66/WS_4_0.66_62.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.66/WS_4_0.66_47.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_135.apx,	50,1,True,30,935,0,1,True,30,935,0
